GameStopID,GameTitle,ValueInfo1,ImgLink,Listing Url
114375,PlayStation 4 500GB System - Black,$96.00*,https://www.gamestop.com/common/images/lbox/909275b.jpg,https://www.gamestop.com/trade/quote/games/114375
118544,PlayStation 4 500GB System - White,$96.00*,https://www.gamestop.com/common/images/lbox/106639b.jpg,https://www.gamestop.com/trade/quote/games/118544
126876,PlayStation 4 Limited Edition Destiny: The Taken King 500GB System,$96.00*,https://www.gamestop.com/common/images/lbox/117949b.jpg,https://www.gamestop.com/trade/quote/games/126876
127071,PlayStation 4 Limited Edition Batman 500 GB System - Steel Gray,$96.00*,https://www.gamestop.com/common/images/lbox/113111b.jpg,https://www.gamestop.com/trade/quote/games/127071
128190,PlayStation 4 500GB STAR WARS Darth Vader Console,$96.00*,https://www.gamestop.com/common/images/lbox/120342b.jpg,https://www.gamestop.com/trade/quote/games/128190
138902,PlayStation 4 Limited Edition Uncharted 4 500GB System,$96.00*,https://www.gamestop.com/common/images/lbox/123768b.jpg,https://www.gamestop.com/trade/quote/games/138902
14789,Pokemon Battle Revolution,$9.60*,https://www.gamestop.com/common/images/lbox/230008b.jpg,https://www.gamestop.com/trade/quote/games/14789
25178,Metroid: Zero Mission,$9.60*,https://www.gamestop.com/common/images/lbox/122840b.jpg,https://www.gamestop.com/trade/quote/games/25178
25761,Ikaruga,$9.60*,https://www.gamestop.com/common/images/lbox/122904b.jpg,https://www.gamestop.com/trade/quote/games/25761
28942,Metal Slug Advance,$9.60*,https://www.gamestop.com/common/images/lbox/123261b.jpg,https://www.gamestop.com/trade/quote/games/28942
29282,Futurama: The Game,$9.60*,https://www.gamestop.com/common/images/lbox/123332b.jpg,https://www.gamestop.com/trade/quote/games/29282
32264,Doom II,$9.60*,https://www.gamestop.com/common/images/lbox/123249b.jpg,https://www.gamestop.com/trade/quote/games/32264
32341,Double Dragon,$9.60*,https://www.gamestop.com/common/images/lbox/123250b.jpg,https://www.gamestop.com/trade/quote/games/32341
36904,Animal Crossing: Wild World,$9.60*,https://www.gamestop.com/common/images/lbox/180005b.jpg,https://www.gamestop.com/trade/quote/games/36904
39693,Mario & Luigi 2: Partners in Time,$9.60*,https://www.gamestop.com/common/images/lbox/180084b.jpg,https://www.gamestop.com/trade/quote/games/39693
61102,Nintendo DS Lite System with AC Adapter and Stylus,$9.60*,https://www.gamestop.com/common/images/lbox/909049b.jpg,https://www.gamestop.com/trade/quote/games/61102
63701,Digimon World DS,$9.60*,https://www.gamestop.com/common/images/lbox/919233b.jpg,https://www.gamestop.com/trade/quote/games/63701
65005,The Simpsons Game,$9.60*,https://www.gamestop.com/common/images/lbox/200303b.jpg,https://www.gamestop.com/trade/quote/games/65005
65435,Marvel Ultimate Alliance Gold,$9.60*,https://www.gamestop.com/common/images/lbox/200328b.jpg,https://www.gamestop.com/trade/quote/games/65435
66018,Digimon World: Dusk,$9.60*,https://www.gamestop.com/common/images/lbox/180332b.jpg,https://www.gamestop.com/trade/quote/games/66018
67437,Bully: Scholarship Edition,$9.60*,https://www.gamestop.com/common/images/lbox/200399b.jpg,https://www.gamestop.com/trade/quote/games/67437
73087,Retro Game Challenge,$9.60*,https://www.gamestop.com/common/images/lbox/180631b.jpg,https://www.gamestop.com/trade/quote/games/73087
75034,Nier,$9.60*,https://www.gamestop.com/common/images/lbox/270426b.jpg,https://www.gamestop.com/trade/quote/games/75034
75652,Star Wars The Force Unleashed: Ultimate Sith Edition,$9.60*,https://www.gamestop.com/common/images/lbox/200765b.jpg,https://www.gamestop.com/trade/quote/games/75652
77583,Spider-man: Shattered Dimensions,$9.60*,https://www.gamestop.com/common/images/lbox/200122b.jpg,https://www.gamestop.com/trade/quote/games/77583
77887,Hasbro Family Game Night 3,$9.60*,https://www.gamestop.com/common/images/lbox/230875b.jpg,https://www.gamestop.com/trade/quote/games/77887
78215,PokePark: Pikachu's Adventure,$9.60*,https://www.gamestop.com/common/images/lbox/230925b.jpg,https://www.gamestop.com/trade/quote/games/78215
88280,Madden NFL Football - 3DS,$9.60*,https://www.gamestop.com/common/images/lbox/170051b.jpg,https://www.gamestop.com/trade/quote/games/88280
89389,The Sims 3 - 3DS,$9.60*,https://www.gamestop.com/common/images/lbox/170079b1.jpg,https://www.gamestop.com/trade/quote/games/89389
92836,Hasbro Family Game Night Fun Pack,$9.60*,https://www.gamestop.com/common/images/lbox/201197b.jpg,https://www.gamestop.com/trade/quote/games/92836
99322,Dirt 3: Complete Edition,$9.60*,https://www.gamestop.com/common/images/lbox/201322b.jpg,https://www.gamestop.com/trade/quote/games/99322
99963,Ratchet & Clank Collection,$9.60*,https://www.gamestop.com/common/images/lbox/271110b.jpg,https://www.gamestop.com/trade/quote/games/99963
102516,New Super Mario Bros. U,$9.60*,https://www.gamestop.com/common/images/lbox/240054b1.jpg,https://www.gamestop.com/trade/quote/games/102516
104062,Cabela's Hunting Expeditions,$9.60*,https://www.gamestop.com/common/images/lbox/201502b.jpg,https://www.gamestop.com/trade/quote/games/104062
106391,UFC Double Pack - Only at GameStop,$9.60*,https://www.gamestop.com/common/images/lbox/201560b.jpg,https://www.gamestop.com/trade/quote/games/106391
110114,Mario Party Island Tour,$9.60*,https://www.gamestop.com/common/images/lbox/170784b2.jpg,https://www.gamestop.com/trade/quote/games/110114
111271,Spongebob Plankton's Robotic Revenge,$9.60*,https://www.gamestop.com/common/images/lbox/271442b.jpg,https://www.gamestop.com/trade/quote/games/111271
113373,Mario Kart 8,$9.60*,https://www.gamestop.com/common/images/lbox/240262b.jpg,https://www.gamestop.com/trade/quote/games/113373
113833,Dynasty Warriors 8 Xtreme Legends Complete Edition,$9.60*,https://www.gamestop.com/common/images/lbox/150050b.jpg,https://www.gamestop.com/trade/quote/games/113833
113881,Transformers: Rise of the Dark Spark,$9.60*,https://www.gamestop.com/common/images/lbox/150054b.jpg,https://www.gamestop.com/trade/quote/games/113881
115485,LittleBigPlanet 3,$9.60*,https://www.gamestop.com/common/images/lbox/102043b.jpg,https://www.gamestop.com/trade/quote/games/115485
115657,Dragonball Xenoverse,$9.60*,https://www.gamestop.com/common/images/lbox/102446b.jpg,https://www.gamestop.com/trade/quote/games/115657
120269,Forza Motorsport 6,$9.60*,https://www.gamestop.com/common/images/lbox/109586b1.jpg,https://www.gamestop.com/trade/quote/games/120269
120361,Cabela's African Adventures,$9.60*,https://www.gamestop.com/common/images/lbox/109719b.jpg,https://www.gamestop.com/trade/quote/games/120361
120479,Ride,$9.60*,https://www.gamestop.com/common/images/lbox/109853b.jpg,https://www.gamestop.com/trade/quote/games/120479
120702,Disgaea 5: Alliance of Vengeance,$9.60*,https://www.gamestop.com/common/images/lbox/111135b.jpg,https://www.gamestop.com/trade/quote/games/120702
121046,Farming Simulator 15,$9.60*,https://www.gamestop.com/common/images/lbox/111563b.jpg,https://www.gamestop.com/trade/quote/games/121046
121231,Middle-earth: Shadow of Mordor Game of the Year Edition,$9.60*,https://www.gamestop.com/common/images/lbox/111831b.jpg,https://www.gamestop.com/trade/quote/games/121231
121232,Middle-earth: Shadow of Mordor Game of the Year Edition,$9.60*,https://www.gamestop.com/common/images/lbox/111832b.jpg,https://www.gamestop.com/trade/quote/games/121232
122308,Zombie Army Trilogy,$9.60*,https://www.gamestop.com/common/images/lbox/113363b.jpg,https://www.gamestop.com/trade/quote/games/122308
122489,Arc the Lad Collection,$9.60*,https://www.gamestop.com/common/images/lbox/948064b.jpg,https://www.gamestop.com/trade/quote/games/122489
122569,Sonic Adventure 2,$9.60*,https://www.gamestop.com/common/images/lbox/947035b.jpg,https://www.gamestop.com/trade/quote/games/122569
122627,Bangai-O,$9.60*,https://www.gamestop.com/common/images/lbox/947000b.jpg,https://www.gamestop.com/trade/quote/games/122627
122712,Battletoads and Double Dragon,$9.60*,https://www.gamestop.com/common/images/lbox/942016b.jpg,https://www.gamestop.com/trade/quote/games/122712
122719,Super Bomberman 2,$9.60*,https://www.gamestop.com/common/images/lbox/942020b.jpg,https://www.gamestop.com/trade/quote/games/122719
122747,Zombies Ate My Neighbors,$9.60*,https://www.gamestop.com/common/images/lbox/945049b.jpg,https://www.gamestop.com/trade/quote/games/122747
122809,Super Ghouls 'N Ghosts,$9.60*,https://www.gamestop.com/common/images/lbox/942028b.jpg,https://www.gamestop.com/trade/quote/games/122809
122812,Tetris and Dr. Mario,$9.60*,https://www.gamestop.com/common/images/lbox/942030b.jpg,https://www.gamestop.com/trade/quote/games/122812
122892,Tecmo Bowl 2,$9.60*,https://www.gamestop.com/common/images/lbox/940053b.jpg,https://www.gamestop.com/trade/quote/games/122892
122899,Nintendo 64 Expansion Pak - 4MB,$9.60*,https://www.gamestop.com/common/images/lbox/111904b.jpg,https://www.gamestop.com/trade/quote/games/122899
122933,Sega Genesis System,$9.60*,https://www.gamestop.com/common/images/lbox/112068b.jpg,https://www.gamestop.com/trade/quote/games/122933
123094,TrackMania Turbo,$9.60*,https://www.gamestop.com/common/images/lbox/113963b.jpg,https://www.gamestop.com/trade/quote/games/123094
123972,MX vs. ATV Supercross Encore,$9.60*,https://www.gamestop.com/common/images/lbox/115965b.jpg,https://www.gamestop.com/trade/quote/games/123972
125135,G.I. Joe: A Real American Hero,$9.60*,https://www.gamestop.com/common/images/lbox/114358b.jpg,https://www.gamestop.com/trade/quote/games/125135
125171,Kirby's Dream Course,$9.60*,https://www.gamestop.com/common/images/lbox/114414b.jpg,https://www.gamestop.com/trade/quote/games/125171
125172,Koudelka,$9.60*,https://www.gamestop.com/common/images/lbox/114418b.jpg,https://www.gamestop.com/trade/quote/games/125172
125174,The Last Blade 2: Heart of the Samurai,$9.60*,https://www.gamestop.com/common/images/lbox/114420b.jpg,https://www.gamestop.com/trade/quote/games/125174
125189,Marvel vs. Capcom,$9.60*,https://www.gamestop.com/common/images/lbox/114437b.jpg,https://www.gamestop.com/trade/quote/games/125189
125194,MediEvil II,$9.60*,https://www.gamestop.com/common/images/lbox/114444b.jpg,https://www.gamestop.com/trade/quote/games/125194
125205,Monster Rancher,$9.60*,https://www.gamestop.com/common/images/lbox/114464b.jpg,https://www.gamestop.com/trade/quote/games/125205
125234,Ristar,$9.60*,https://www.gamestop.com/common/images/lbox/114530b.jpg,https://www.gamestop.com/trade/quote/games/125234
125235,Rival Schools,$9.60*,https://www.gamestop.com/common/images/lbox/114531b.jpg,https://www.gamestop.com/trade/quote/games/125235
125257,Sonic Blast Man,$9.60*,https://www.gamestop.com/common/images/lbox/114577b.jpg,https://www.gamestop.com/trade/quote/games/125257
125713,Batman: Return of the Joker,$9.60*,https://www.gamestop.com/common/images/lbox/114229b.jpg,https://www.gamestop.com/trade/quote/games/125713
125805,G.I. Joe: The Atlantis Factor,$9.60*,https://www.gamestop.com/common/images/lbox/114357b.jpg,https://www.gamestop.com/trade/quote/games/125805
125816,Indiana Jones & the Infernal Machine,$9.60*,https://www.gamestop.com/common/images/lbox/114387b.jpg,https://www.gamestop.com/trade/quote/games/125816
125840,The Lost Vikings,$9.60*,https://www.gamestop.com/common/images/lbox/114428b.jpg,https://www.gamestop.com/trade/quote/games/125840
125861,Phantasy Star IV,$9.60*,https://www.gamestop.com/common/images/lbox/114497b.jpg,https://www.gamestop.com/trade/quote/games/125861
125872,Punky Skunk,$9.60*,https://www.gamestop.com/common/images/lbox/114511b.jpg,https://www.gamestop.com/trade/quote/games/125872
125910,Spawn: In the Demon's Hand,$9.60*,https://www.gamestop.com/common/images/lbox/114582b.jpg,https://www.gamestop.com/trade/quote/games/125910
125929,The Death and Return of Superman,$9.60*,https://www.gamestop.com/common/images/lbox/114619b.jpg,https://www.gamestop.com/trade/quote/games/125929
125945,War of the Gems,$9.60*,https://www.gamestop.com/common/images/lbox/114659b.jpg,https://www.gamestop.com/trade/quote/games/125945
125949,Wolfenstein 3D,$9.60*,https://www.gamestop.com/common/images/lbox/114669b.jpg,https://www.gamestop.com/trade/quote/games/125949
125951,Wonder Boy in Monster World,$9.60*,https://www.gamestop.com/common/images/lbox/114672b.jpg,https://www.gamestop.com/trade/quote/games/125951
126491,Axelay,$9.60*,https://www.gamestop.com/common/images/lbox/114220b.jpg,https://www.gamestop.com/trade/quote/games/126491
126492,Biker Mice from Mars,$9.60*,https://www.gamestop.com/common/images/lbox/114237b.jpg,https://www.gamestop.com/trade/quote/games/126492
126521,Guilty Gear,$9.60*,https://www.gamestop.com/common/images/lbox/114368b.jpg,https://www.gamestop.com/trade/quote/games/126521
126522,Hogs of War,$9.60*,https://www.gamestop.com/common/images/lbox/114379b.jpg,https://www.gamestop.com/trade/quote/games/126522
126534,Poy Poy,$9.60*,https://www.gamestop.com/common/images/lbox/114505b.jpg,https://www.gamestop.com/trade/quote/games/126534
126543,Assetto Corsa,$9.60*,https://www.gamestop.com/common/images/lbox/119536b.jpg,https://www.gamestop.com/trade/quote/games/126543
126567,Thunder Force III,$9.60*,https://www.gamestop.com/common/images/lbox/114631b.jpg,https://www.gamestop.com/trade/quote/games/126567
126989,Guilty Gear Xrd Revelator,$9.60*,https://www.gamestop.com/common/images/lbox/120309b.jpg,https://www.gamestop.com/trade/quote/games/126989
127257,MLB The Show 16,$9.60*,https://www.gamestop.com/common/images/lbox/120839b.jpg,https://www.gamestop.com/trade/quote/games/127257
127351,Dying Light: The Following Enhanced Edition,$9.60*,https://www.gamestop.com/common/images/lbox/120932b.jpg,https://www.gamestop.com/trade/quote/games/127351
127352,Dying Light: The Following Enhanced Edition,$9.60*,https://www.gamestop.com/common/images/lbox/120931b.jpg,https://www.gamestop.com/trade/quote/games/127352
127447,Senran Kagura Estival Versus - Endless Summer Edition,$9.60*,https://www.gamestop.com/common/images/lbox/121063b.jpg,https://www.gamestop.com/trade/quote/games/127447
128429,DiRT Rally,$9.60*,https://www.gamestop.com/common/images/lbox/121940b.jpg,https://www.gamestop.com/trade/quote/games/128429
128577,Herc's Adventures,$9.60*,https://www.gamestop.com/common/images/lbox/114377b.jpg,https://www.gamestop.com/trade/quote/games/128577
128590,Stunt Racer 64,$9.60*,https://www.gamestop.com/common/images/lbox/114604b.jpg,https://www.gamestop.com/trade/quote/games/128590
128591,Torneko: The Last Hope,$9.60*,https://www.gamestop.com/common/images/lbox/114642b.jpg,https://www.gamestop.com/trade/quote/games/128591
129126,MXGP 2,$9.60*,https://www.gamestop.com/common/images/lbox/123845b.jpg,https://www.gamestop.com/trade/quote/games/129126
129127,MXGP 2,$9.60*,https://www.gamestop.com/common/images/lbox/123844b.jpg,https://www.gamestop.com/trade/quote/games/129127
129455,Rocket League Collector's Edition,$9.60*,https://www.gamestop.com/common/images/lbox/124297b1.jpg,https://www.gamestop.com/trade/quote/games/129455
129456,Rocket League Collector's Edition,$9.60*,https://www.gamestop.com/common/images/lbox/124298b1.jpg,https://www.gamestop.com/trade/quote/games/129456
129494,MX vs ATV Supercross Encore,$9.60*,https://www.gamestop.com/common/images/lbox/124369b.jpg,https://www.gamestop.com/trade/quote/games/129494
129841,7 Days to Die,$9.60*,https://www.gamestop.com/common/images/lbox/124857b.jpg,https://www.gamestop.com/trade/quote/games/129841
129844,7 Days to Die,$9.60*,https://www.gamestop.com/common/images/lbox/124858b.jpg,https://www.gamestop.com/trade/quote/games/129844
130277,Minecraft: Xbox One Edition - Favorites Pack,$9.60*,https://www.gamestop.com/common/images/lbox/125511b.jpg,https://www.gamestop.com/trade/quote/games/130277
130335,Corpse Party - Back to School Edition,$9.60*,https://www.gamestop.com/common/images/lbox/125709b.jpg,https://www.gamestop.com/trade/quote/games/130335
130409,Minecraft Wii U Edition,$9.60*,https://www.gamestop.com/common/images/lbox/125806b1.jpg,https://www.gamestop.com/trade/quote/games/130409
130954,NASCAR Heat Evolution,$9.60*,https://www.gamestop.com/common/images/lbox/126607b.jpg,https://www.gamestop.com/trade/quote/games/130954
131038,Dragon Quest Builders Day One Edition,$9.60*,https://www.gamestop.com/common/images/lbox/126753b.jpg,https://www.gamestop.com/trade/quote/games/131038
131081,Konami Arcade Classics,$9.60*,https://www.gamestop.com/common/images/lbox/114417b.jpg,https://www.gamestop.com/trade/quote/games/131081
131122,Mortal Kombat Trilogy,$9.60*,https://www.gamestop.com/common/images/lbox/123136b.jpg,https://www.gamestop.com/trade/quote/games/131122
131145,Three Dirty Dwarves,$9.60*,https://www.gamestop.com/common/images/lbox/123385b.jpg,https://www.gamestop.com/trade/quote/games/131145
131270,Felix the Cat,$9.60*,https://www.gamestop.com/common/images/lbox/123216b.jpg,https://www.gamestop.com/trade/quote/games/131270
131317,Survival Kids,$9.60*,https://www.gamestop.com/common/images/lbox/123028b.jpg,https://www.gamestop.com/trade/quote/games/131317
131353,Persona 5,$9.60*,https://www.gamestop.com/common/images/lbox/127125b.jpg,https://www.gamestop.com/trade/quote/games/131353
131375,XCOM 2,$9.60*,https://www.gamestop.com/common/images/lbox/127138b.jpg,https://www.gamestop.com/trade/quote/games/131375
131376,XCOM 2,$9.60*,https://www.gamestop.com/common/images/lbox/127137b.jpg,https://www.gamestop.com/trade/quote/games/131376
131424,Watch Dogs 2,$9.60*,https://www.gamestop.com/common/images/lbox/127185b.jpg,https://www.gamestop.com/trade/quote/games/131424
131448,Ride 2,$9.60*,https://www.gamestop.com/common/images/lbox/127225b.jpg,https://www.gamestop.com/trade/quote/games/131448
131449,Ride 2,$9.60*,https://www.gamestop.com/common/images/lbox/127226b.jpg,https://www.gamestop.com/trade/quote/games/131449
131511,The Elder Scrolls V: Skyrim Special Edition,$9.60*,https://www.gamestop.com/common/images/lbox/127315b.jpg,https://www.gamestop.com/trade/quote/games/131511
131513,The Elder Scrolls V: Skyrim Special Edition,$9.60*,https://www.gamestop.com/common/images/lbox/127314b.jpg,https://www.gamestop.com/trade/quote/games/131513
131560,Just Dance 2017,$9.60*,https://www.gamestop.com/common/images/lbox/127401b.jpg,https://www.gamestop.com/trade/quote/games/131560
131563,Just Dance 2017,$9.60*,https://www.gamestop.com/common/images/lbox/127406b.jpg,https://www.gamestop.com/trade/quote/games/131563
131565,Just Dance 2017,$9.60*,https://www.gamestop.com/common/images/lbox/127403b.jpg,https://www.gamestop.com/trade/quote/games/131565
131575,Steep,$9.60*,https://www.gamestop.com/common/images/lbox/127429b.jpg,https://www.gamestop.com/trade/quote/games/131575
131580,Steep,$9.60*,https://www.gamestop.com/common/images/lbox/127428b.jpg,https://www.gamestop.com/trade/quote/games/131580
131815,Sniper Elite 4,$9.60*,https://www.gamestop.com/common/images/lbox/127844b.jpg,https://www.gamestop.com/trade/quote/games/131815
131816,Sniper Elite 4,$9.60*,https://www.gamestop.com/common/images/lbox/127842b.jpg,https://www.gamestop.com/trade/quote/games/131816
132021,BioShock The Collection,$9.60*,https://www.gamestop.com/common/images/lbox/128083b.jpg,https://www.gamestop.com/trade/quote/games/132021
132022,BioShock The Collection,$9.60*,https://www.gamestop.com/common/images/lbox/128082b.jpg,https://www.gamestop.com/trade/quote/games/132022
132203,Dragon Ball Xenoverse 2,$9.60*,https://www.gamestop.com/common/images/lbox/128384b1.jpg,https://www.gamestop.com/trade/quote/games/132203
132205,Dragon Ball Xenoverse 2,$9.60*,https://www.gamestop.com/common/images/lbox/128383b1.jpg,https://www.gamestop.com/trade/quote/games/132205
132335,Air Conflicts Double Pack,$9.60*,https://www.gamestop.com/common/images/lbox/128577b.jpg,https://www.gamestop.com/trade/quote/games/132335
132774,Fate/Extella: The Umbral Star,$9.60*,https://www.gamestop.com/common/images/lbox/129115brp.jpg,https://www.gamestop.com/trade/quote/games/132774
132776,Story of Seasons: Trio of Towns,$9.60*,https://www.gamestop.com/common/images/lbox/129138b.jpg,https://www.gamestop.com/trade/quote/games/132776
132943,Rise of the Tomb Raider - 20 Year Celebration Edition,$9.60*,https://www.gamestop.com/common/images/lbox/129348b.jpg,https://www.gamestop.com/trade/quote/games/132943
133074,Sniper Ghost Warrior 3,$9.60*,https://www.gamestop.com/common/images/lbox/129535b1.jpg,https://www.gamestop.com/trade/quote/games/133074
133075,Sniper Ghost Warrior 3,$9.60*,https://www.gamestop.com/common/images/lbox/129534b.jpg,https://www.gamestop.com/trade/quote/games/133075
133128,ATV Renegades,$9.60*,https://www.gamestop.com/common/images/lbox/129628b.jpg,https://www.gamestop.com/trade/quote/games/133128
133638,Payday 2 The Big Score,$9.60*,https://www.gamestop.com/common/images/lbox/130464b.jpg,https://www.gamestop.com/trade/quote/games/133638
134043,Prototype: Biohazard Bundle - Only at GameStop,$9.60*,https://www.gamestop.com/common/images/lbox/130996b.jpg,https://www.gamestop.com/trade/quote/games/134043
134048,NBA 2K17,$9.60*,https://www.gamestop.com/common/images/lbox/131009b.jpg,https://www.gamestop.com/trade/quote/games/134048
134304,Metal Gear Solid V: The Definitive Experience,$9.60*,https://www.gamestop.com/common/images/lbox/131593b.jpg,https://www.gamestop.com/trade/quote/games/134304
136012,Farpoint VR,$9.60*,https://www.gamestop.com/common/images/lbox/133402b.jpg,https://www.gamestop.com/trade/quote/games/136012
136108,Dragon Ball Fusions,$9.60*,https://www.gamestop.com/common/images/lbox/133501b.jpg,https://www.gamestop.com/trade/quote/games/136108
136158,Street Fighter Collection,$9.60*,https://www.gamestop.com/common/images/lbox/123383b.jpg,https://www.gamestop.com/trade/quote/games/136158
136166,Dark Legend,$9.60*,https://www.gamestop.com/common/images/lbox/123364b.jpg,https://www.gamestop.com/trade/quote/games/136166
136169,Sonic R,$9.60*,https://www.gamestop.com/common/images/lbox/123207b.jpg,https://www.gamestop.com/trade/quote/games/136169
136201,Sumo Fighter,$9.60*,https://www.gamestop.com/common/images/lbox/123171b.jpg,https://www.gamestop.com/trade/quote/games/136201
136320,Minecraft: Story Mode - Complete Adventure,$9.60*,https://www.gamestop.com/common/images/lbox/133758b.jpg,https://www.gamestop.com/trade/quote/games/136320
136321,Minecraft: Story Mode - Complete Adventure,$9.60*,https://www.gamestop.com/common/images/lbox/133757b.jpg,https://www.gamestop.com/trade/quote/games/136321
136322,Minecraft: Story Mode - Complete Adventure,$9.60*,https://www.gamestop.com/common/images/lbox/133759b.jpg,https://www.gamestop.com/trade/quote/games/136322
136323,Minecraft: Story Mode - Complete Adventure,$9.60*,https://www.gamestop.com/common/images/lbox/133756b.jpg,https://www.gamestop.com/trade/quote/games/136323
138864,Minecraft Story Mode The Complete Adventure,$9.60*,https://www.gamestop.com/common/images/lbox/no_image_b.jpg,https://www.gamestop.com/trade/quote/games/138864
139327,Monster Jam Crush It,$9.60*,https://www.gamestop.com/common/images/lbox/137813b.jpg,https://www.gamestop.com/trade/quote/games/139327
139626,Dragon Quest Heroes II,$9.60*,https://www.gamestop.com/common/images/lbox/138320b.jpg,https://www.gamestop.com/trade/quote/games/139626
139722,Marvel vs Capcom: Infinite,$9.60*,https://www.gamestop.com/common/images/lbox/138490b.jpg,https://www.gamestop.com/trade/quote/games/139722
139725,Marvel vs Capcom: Infinite,$9.60*,https://www.gamestop.com/common/images/lbox/138492b.jpg,https://www.gamestop.com/trade/quote/games/139725
139735,Danganronpa V3: Killing Harmony,$9.60*,https://www.gamestop.com/common/images/lbox/138514b.jpg,https://www.gamestop.com/trade/quote/games/139735
139826,LEGO Worlds,$9.60*,https://www.gamestop.com/common/images/lbox/138634b.jpg,https://www.gamestop.com/trade/quote/games/139826
139827,LEGO Worlds,$9.60*,https://www.gamestop.com/common/images/lbox/138635b.jpg,https://www.gamestop.com/trade/quote/games/139827
141807,LEGO City Undercover,$9.60*,https://www.gamestop.com/common/images/lbox/141619b.jpg,https://www.gamestop.com/trade/quote/games/141807
141809,LEGO City Undercover,$9.60*,https://www.gamestop.com/common/images/lbox/141617b.jpg,https://www.gamestop.com/trade/quote/games/141809
141916,LEGO City Undercover,$9.60*,https://www.gamestop.com/common/images/lbox/141706b.jpg,https://www.gamestop.com/trade/quote/games/141916
142032,Kingdom Hearts HD 2.8 Final Chapter Prologue,$9.60*,https://www.gamestop.com/common/images/lbox/138957b.jpg,https://www.gamestop.com/trade/quote/games/142032
142127,Flatout 4 Total Insanity,$9.60*,https://www.gamestop.com/common/images/lbox/142121brp.jpg,https://www.gamestop.com/trade/quote/games/142127
142213,MXGP 3: The Official Motocross Videogame,$9.60*,https://www.gamestop.com/common/images/lbox/142254b.jpg,https://www.gamestop.com/trade/quote/games/142213
142214,MXGP 3: The Official Motocross Videogame,$9.60*,https://www.gamestop.com/common/images/lbox/142255b.jpg,https://www.gamestop.com/trade/quote/games/142214
143092,Outlast Trinity,$9.60*,https://www.gamestop.com/common/images/lbox/143267b.jpg,https://www.gamestop.com/trade/quote/games/143092
143095,Outlast Trinity,$9.60*,https://www.gamestop.com/common/images/lbox/143268b.jpg,https://www.gamestop.com/trade/quote/games/143095
147001,Dark Souls III: The Fire Fades Edition,$9.60*,https://www.gamestop.com/common/images/lbox/146320b.jpg,https://www.gamestop.com/trade/quote/games/147001
147002,Dark Souls III: The Fire Fades Edition,$9.60*,https://www.gamestop.com/common/images/lbox/146321b.jpg,https://www.gamestop.com/trade/quote/games/147002
147015,Destiny 2,$9.60*,https://www.gamestop.com/common/images/lbox/146355b.jpg,https://www.gamestop.com/trade/quote/games/147015
147094,Cave Story,$9.60*,https://www.gamestop.com/common/images/lbox/146480b.jpg,https://www.gamestop.com/trade/quote/games/147094
147116,STAR WARS Battlefront II,$9.60*,https://www.gamestop.com/common/images/lbox/146501b.jpg,https://www.gamestop.com/trade/quote/games/147116
147313,Elex,$9.60*,https://www.gamestop.com/common/images/lbox/146790b.jpg,https://www.gamestop.com/trade/quote/games/147313
147314,Elex,$9.60*,https://www.gamestop.com/common/images/lbox/146791b.jpg,https://www.gamestop.com/trade/quote/games/147314
147743,Aven Colony,$9.60*,https://www.gamestop.com/common/images/lbox/147285b1.jpg,https://www.gamestop.com/trade/quote/games/147743
147744,Aven Colony,$9.60*,https://www.gamestop.com/common/images/lbox/147284b1.jpg,https://www.gamestop.com/trade/quote/games/147744
147919,Dead by Daylight,$9.60*,https://www.gamestop.com/common/images/lbox/147512b.jpg,https://www.gamestop.com/trade/quote/games/147919
147966,Summon Night 6 Lost Borders,$9.60*,https://www.gamestop.com/common/images/lbox/147586b.jpg,https://www.gamestop.com/trade/quote/games/147966
147974,Steins;Gate 0,$9.60*,https://www.gamestop.com/common/images/lbox/145730b.jpg,https://www.gamestop.com/trade/quote/games/147974
147975,Steins;Gate 0,$9.60*,https://www.gamestop.com/common/images/lbox/131283b.jpg,https://www.gamestop.com/trade/quote/games/147975
148324,Cooking Mama Sweet Shop,$9.60*,https://www.gamestop.com/common/images/lbox/147998b.jpg,https://www.gamestop.com/trade/quote/games/148324
148816,F1 2017,$9.60*,https://www.gamestop.com/common/images/lbox/148971b.jpg,https://www.gamestop.com/trade/quote/games/148816
148819,F1 2017,$9.60*,https://www.gamestop.com/common/images/lbox/148974b.jpg,https://www.gamestop.com/trade/quote/games/148819
149524,PES 2018: Pro Evolution Soccer,$9.60*,https://www.gamestop.com/common/images/lbox/149969b.jpg,https://www.gamestop.com/trade/quote/games/149524
149525,PES 2018: Pro Evolution Soccer,$9.60*,https://www.gamestop.com/common/images/lbox/149974b.jpg,https://www.gamestop.com/trade/quote/games/149525
149550,Cities Skylines - Only at GameStop,$9.60*,https://www.gamestop.com/common/images/lbox/150067b.jpg,https://www.gamestop.com/trade/quote/games/149550
150704,Ittle Dew 2+,$9.60*,https://www.gamestop.com/common/images/lbox/151646b.jpg,https://www.gamestop.com/trade/quote/games/150704
150706,The Binding of Isaac: Afterbirth+,$9.60*,https://www.gamestop.com/common/images/lbox/151655b.jpg,https://www.gamestop.com/trade/quote/games/150706
150711,Demon Gaze II,$9.60*,https://www.gamestop.com/common/images/lbox/151663b.jpg,https://www.gamestop.com/trade/quote/games/150711
150798,The Escapists 2,$9.60*,https://www.gamestop.com/common/images/lbox/151819b1.jpg,https://www.gamestop.com/trade/quote/games/150798
